Mon Jul 09 11:40:55 +0000 2018,optioncharts,HRS,Harris Corporation,,
Mon Jul 09 11:41:10 +0000 2018,TickerReport,ALLE,Allegion plc,77.26000213623047,77.94000244140625
Mon Jul 09 11:44:27 +0000 2018,whatsonthorold2,HCA,HCA Healthcare,105.20999908447266,105.72000122070312
Mon Jul 09 11:45:28 +0000 2018,reurope_stock,HCA,HCA Healthcare,105.20999908447266,105.72000122070312
Mon Jul 09 11:45:56 +0000 2018,bibeypost_stock,HCA,HCA Healthcare,105.20999908447266,105.72000122070312
Mon Jul 09 11:46:08 +0000 2018,optioncharts,TROW,T. Rowe Price Group,116.22000122070312,117.8499984741211
Mon Jul 09 11:49:01 +0000 2018,3TriggerTrader,HRS,Harris Corporation,,
Mon Jul 09 11:49:42 +0000 2018,3TriggerTrader,HRS,Harris Corporation,,
Mon Jul 09 11:50:02 +0000 2018,1MinuteStock,AVY,Avery Dennison Corporation,101.5,102.31999969482422
Mon Jul 09 11:50:09 +0000 2018,3TriggerTrader,HRS,Harris Corporation,,
Mon Jul 09 11:50:34 +0000 2018,3TriggerTrader,HRS,Harris Corporation,,
Mon Jul 09 11:52:10 +0000 2018,dispatchtribune,ECL,Ecolab Inc.,142.02000427246094,142.0500030517578
Mon Jul 09 11:55:23 +0000 2018,RatingsNetwork,HCA,HCA Healthcare,105.20999908447266,105.72000122070312
Mon Jul 09 11:58:31 +0000 2018,whatsonthorold2,HSY,The Hershey Company,95.23999786376953,93.91999816894531
Mon Jul 09 11:59:38 +0000 2018,reurope_stock,HSY,The Hershey Company,95.23999786376953,93.91999816894531
Mon Jul 09 12:00:00 +0000 2018,traderead,AVY,Avery Dennison Corporation,101.5,102.31999969482422
Mon Jul 09 12:00:09 +0000 2018,OptionHacker,ARRY,Array BioPharma Inc.,,
Mon Jul 09 12:00:29 +0000 2018,bibeypost_stock,HSY,The Hershey Company,95.23999786376953,93.91999816894531
